danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,album_name,short_album_name,release_date,album_id
0.455,0.79,7,-4.049,1,0.0432,3.78e-06,0.00021,0.0866,0.22,125.964,audio_features,4JDjZ2AzlHnde5uUy0TveV,spotify:track:4JDjZ2AzlHnde5uUy0TveV,https://api.spotify.com/v1/tracks/4JDjZ2AzlHnde5uUy0TveV,https://api.spotify.com/v1/audio-analysis/4JDjZ2AzlHnde5uUy0TveV,217467,4,Realize,POWER UP,POWER UP,2020-11-13,3bTNxJYk2bwdWBMtrjBxb0
0.526,0.871,7,-4.132,1,0.032,1.74e-05,0.000142,0.0573,0.745,109.82,audio_features,4gLrfXB3CgRlIPH7KTVKA4,spotify:track:4gLrfXB3CgRlIPH7KTVKA4,https://api.spotify.com/v1/tracks/4gLrfXB3CgRlIPH7KTVKA4,https://api.spotify.com/v1/audio-analysis/4gLrfXB3CgRlIPH7KTVKA4,246467,4,Rejection,POWER UP,POWER UP,2020-11-13,3bTNxJYk2bwdWBMtrjBxb0
0.599,0.787,2,-4.708,1,0.0338,2.07e-05,5.27e-05,0.064,0.822,114.065,audio_features,0sfdiwck2xr4PteGOdyOfz,spotify:track:0sfdiwck2xr4PteGOdyOfz,https://api.spotify.com/v1/tracks/0sfdiwck2xr4PteGOdyOfz,https://api.spotify.com/v1/audio-analysis/0sfdiwck2xr4PteGOdyOfz,185133,4,Shot In The Dark,POWER UP,POWER UP,2020-11-13,3bTNxJYk2bwdWBMtrjBxb0
0.57,0.753,9,-5.98,1,0.0365,1.62e-06,0.627,0.133,0.477,119.99,audio_features,3FR2w9O5i9q3unY3gyjq6E,spotify:track:3FR2w9O5i9q3unY3gyjq6E,https://api.spotify.com/v1/tracks/3FR2w9O5i9q3unY3gyjq6E,https://api.spotify.com/v1/audio-analysis/3FR2w9O5i9q3unY3gyjq6E,212227,4,Through The Mists Of Time,POWER UP,POWER UP,2020-11-13,3bTNxJYk2bwdWBMtrjBxb0
0.675,0.93,0,-4.515,1,0.0319,8.32e-05,0.000454,0.315,0.778,110.013,audio_features,0Kq6RzOqkHxnfiA9OGqReU,spotify:track:0Kq6RzOqkHxnfiA9OGqReU,https://api.spotify.com/v1/tracks/0Kq6RzOqkHxnfiA9OGqReU,https://api.spotify.com/v1/audio-analysis/0Kq6RzOqkHxnfiA9OGqReU,190333,4,Kick You When You're Down,POWER UP,POWER UP,2020-11-13,3bTNxJYk2bwdWBMtrjBxb0
0.616,0.801,9,-4.39,1,0.0342,0.000165,3.97e-05,0.11,0.4,120.029,audio_features,06hy0gi5aLXcWRjnj9fgoh,spotify:track:06hy0gi5aLXcWRjnj9fgoh,https://api.spotify.com/v1/tracks/06hy0gi5aLXcWRjnj9fgoh,https://api.spotify.com/v1/audio-analysis/06hy0gi5aLXcWRjnj9fgoh,222253,4,Witch's Spell,POWER UP,POWER UP,2020-11-13,3bTNxJYk2bwdWBMtrjBxb0
0.521,0.881,9,-5.309,1,0.0387,4.93e-06,0.0114,0.141,0.564,160.026,audio_features,6jtUOVRO4p09Z7E35ERRL7,spotify:track:6jtUOVRO4p09Z7E35ERRL7,https://api.spotify.com/v1/tracks/6jtUOVRO4p09Z7E35ERRL7,https://api.spotify.com/v1/audio-analysis/6jtUOVRO4p09Z7E35ERRL7,210360,4,Demon Fire,POWER UP,POWER UP,2020-11-13,3bTNxJYk2bwdWBMtrjBxb0
0.737,0.709,0,-5.744,1,0.0337,0.00012,0.00294,0.199,0.839,108.016,audio_features,1ZyQEn0iceHj0Lbt6I6Op3,spotify:track:1ZyQEn0iceHj0Lbt6I6Op3,https://api.spotify.com/v1/tracks/1ZyQEn0iceHj0Lbt6I6Op3,https://api.spotify.com/v1/audio-analysis/1ZyQEn0iceHj0Lbt6I6Op3,174400,4,Wild Reputation,POWER UP,POWER UP,2020-11-13,3bTNxJYk2bwdWBMtrjBxb0
0.49,0.905,0,-4.488,1,0.03,0.000459,0.00934,0.202,0.537,94.988,audio_features,3fKXS93P7YOS4xEUnWzkUz,spotify:track:3fKXS93P7YOS4xEUnWzkUz,https://api.spotify.com/v1/tracks/3fKXS93P7YOS4xEUnWzkUz,https://api.spotify.com/v1/audio-analysis/3fKXS93P7YOS4xEUnWzkUz,219640,4,No Man's Land,POWER UP,POWER UP,2020-11-13,3bTNxJYk2bwdWBMtrjBxb0
0.649,0.849,9,-4.502,1,0.0326,1.9e-05,0.0852,0.0949,0.864,116.009,audio_features,1uhPCuhxeC9wEYl7smMByK,spotify:track:1uhPCuhxeC9wEYl7smMByK,https://api.spotify.com/v1/tracks/1uhPCuhxeC9wEYl7smMByK,https://api.spotify.com/v1/audio-analysis/1uhPCuhxeC9wEYl7smMByK,192640,4,Systems Down,POWER UP,POWER UP,2020-11-13,3bTNxJYk2bwdWBMtrjBxb0
0.628,0.83,7,-4.752,1,0.0626,0.00038,2.53e-05,0.0982,0.767,120.004,audio_features,0l3jBCAEdeLR9OgQqES9CI,spotify:track:0l3jBCAEdeLR9OgQqES9CI,https://api.spotify.com/v1/tracks/0l3jBCAEdeLR9OgQqES9CI,https://api.spotify.com/v1/audio-analysis/0l3jBCAEdeLR9OgQqES9CI,185320,4,Money Shot,POWER UP,POWER UP,2020-11-13,3bTNxJYk2bwdWBMtrjBxb0
0.549,0.731,2,-5.617,1,0.035,0.000123,1.28e-05,0.0655,0.622,86.239,audio_features,1nuPjx9gZH0aHZt8Q5Njx6,spotify:track:1nuPjx9gZH0aHZt8Q5Njx6,https://api.spotify.com/v1/tracks/1nuPjx9gZH0aHZt8Q5Njx6,https://api.spotify.com/v1/audio-analysis/1nuPjx9gZH0aHZt8Q5Njx6,211147,4,Code Red,POWER UP,POWER UP,2020-11-13,3bTNxJYk2bwdWBMtrjBxb0
0.572,0.825,8,-3.977,1,0.04,7.13e-05,0.000134,0.134,0.56,98.057,audio_features,2vyae4DvSU2gs8OMOGwXF2,spotify:track:2vyae4DvSU2gs8OMOGwXF2,https://api.spotify.com/v1/tracks/2vyae4DvSU2gs8OMOGwXF2,https://api.spotify.com/v1/audio-analysis/2vyae4DvSU2gs8OMOGwXF2,183053,4,Rock or Bust,Rock or Bust,Rock or Bust,2014-11-28,6OwvO40ahugJE5PH4TjqTg
0.52,0.872,0,-4.354,1,0.0383,6.71e-06,0.246,0.207,0.449,120.006,audio_features,3fpzBeEHvuXKOl7QeVe1iz,spotify:track:3fpzBeEHvuXKOl7QeVe1iz,https://api.spotify.com/v1/tracks/3fpzBeEHvuXKOl7QeVe1iz,https://api.spotify.com/v1/audio-analysis/3fpzBeEHvuXKOl7QeVe1iz,167133,4,Play Ball,Rock or Bust,Rock or Bust,2014-11-28,6OwvO40ahugJE5PH4TjqTg
0.537,0.88,5,-4.902,1,0.0353,0.000131,0.00531,0.135,0.37,120.976,audio_features,5xGHeN58fFOcORW0pRZznn,spotify:track:5xGHeN58fFOcORW0pRZznn,https://api.spotify.com/v1/tracks/5xGHeN58fFOcORW0pRZznn,https://api.spotify.com/v1/audio-analysis/5xGHeN58fFOcORW0pRZznn,204373,4,Rock the Blues Away,Rock or Bust,Rock or Bust,2014-11-28,6OwvO40ahugJE5PH4TjqTg
0.51,0.896,9,-3.585,1,0.0624,1.09e-05,0.000771,0.0826,0.652,120.134,audio_features,4WpGOn71DcfB9zMvnN9mLl,spotify:track:4WpGOn71DcfB9zMvnN9mLl,https://api.spotify.com/v1/tracks/4WpGOn71DcfB9zMvnN9mLl,https://api.spotify.com/v1/audio-analysis/4WpGOn71DcfB9zMvnN9mLl,177253,4,Miss Adventure,Rock or Bust,Rock or Bust,2014-11-28,6OwvO40ahugJE5PH4TjqTg
0.502,0.816,9,-4.562,1,0.0329,4.71e-05,0.0217,0.302,0.475,99.372,audio_features,2eSsmjwzDB9JTGvn2ZPLE9,spotify:track:2eSsmjwzDB9JTGvn2ZPLE9,https://api.spotify.com/v1/tracks/2eSsmjwzDB9JTGvn2ZPLE9,https://api.spotify.com/v1/audio-analysis/2eSsmjwzDB9JTGvn2ZPLE9,215440,4,Dogs of War,Rock or Bust,Rock or Bust,2014-11-28,6OwvO40ahugJE5PH4TjqTg
0.626,0.833,2,-4.352,1,0.0285,0.000157,0.000717,0.0608,0.863,107.572,audio_features,5CqTorhnA1GUNh1Z8PnGiS,spotify:track:5CqTorhnA1GUNh1Z8PnGiS,https://api.spotify.com/v1/tracks/5CqTorhnA1GUNh1Z8PnGiS,https://api.spotify.com/v1/audio-analysis/5CqTorhnA1GUNh1Z8PnGiS,202587,4,Got Some Rock & Roll Thunder,Rock or Bust,Rock or Bust,2014-11-28,6OwvO40ahugJE5PH4TjqTg
0.57,0.758,9,-4.362,1,0.036,5.64e-05,0.0304,0.448,0.451,93.095,audio_features,5aoTIWdzgcjGo3SdjxqWSf,spotify:track:5aoTIWdzgcjGo3SdjxqWSf,https://api.spotify.com/v1/tracks/5aoTIWdzgcjGo3SdjxqWSf,https://api.spotify.com/v1/audio-analysis/5aoTIWdzgcjGo3SdjxqWSf,164227,4,Hard Times,Rock or Bust,Rock or Bust,2014-11-28,6OwvO40ahugJE5PH4TjqTg
0.457,0.93,9,-4.203,1,0.0588,4.67e-06,0.197,0.174,0.674,150.188,audio_features,1ULNWGJD3skjg0jWjhCFHc,spotify:track:1ULNWGJD3skjg0jWjhCFHc,https://api.spotify.com/v1/tracks/1ULNWGJD3skjg0jWjhCFHc,https://api.spotify.com/v1/audio-analysis/1ULNWGJD3skjg0jWjhCFHc,210200,4,Baptism By Fire,Rock or Bust,Rock or Bust,2014-11-28,6OwvO40ahugJE5PH4TjqTg
0.448,0.94,11,-3.52,1,0.0516,4.94e-05,3.13e-05,0.0975,0.593,91.212,audio_features,57NrsUX4Ix819R67iiwcos,spotify:track:57NrsUX4Ix819R67iiwcos,https://api.spotify.com/v1/tracks/57NrsUX4Ix819R67iiwcos,https://api.spotify.com/v1/audio-analysis/57NrsUX4Ix819R67iiwcos,162840,4,Rock the House,Rock or Bust,Rock or Bust,2014-11-28,6OwvO40ahugJE5PH4TjqTg
0.449,0.847,11,-4.31,1,0.0463,6.25e-06,0.032,0.133,0.654,192.149,audio_features,7qnCJHj5rzdKzQKkQmrlad,spotify:track:7qnCJHj5rzdKzQKkQmrlad,https://api.spotify.com/v1/tracks/7qnCJHj5rzdKzQKkQmrlad,https://api.spotify.com/v1/audio-analysis/7qnCJHj5rzdKzQKkQmrlad,189720,4,Sweet Candy,Rock or Bust,Rock or Bust,2014-11-28,6OwvO40ahugJE5PH4TjqTg
0.409,0.858,5,-4.644,1,0.0393,0.000104,0.135,0.212,0.628,168.955,audio_features,1v2dqCvCUf2TmxtbKXvLFN,spotify:track:1v2dqCvCUf2TmxtbKXvLFN,https://api.spotify.com/v1/tracks/1v2dqCvCUf2TmxtbKXvLFN,https://api.spotify.com/v1/audio-analysis/1v2dqCvCUf2TmxtbKXvLFN,221360,4,Emission Control,Rock or Bust,Rock or Bust,2014-11-28,6OwvO40ahugJE5PH4TjqTg
0.461,0.965,1,-5.087,1,0.067,0.000379,2.17e-05,0.931,0.432,125.742,audio_features,2hzg8fX8NGSK4loyJbNLr1,spotify:track:2hzg8fX8NGSK4loyJbNLr1,https://api.spotify.com/v1/tracks/2hzg8fX8NGSK4loyJbNLr1,https://api.spotify.com/v1/audio-analysis/2hzg8fX8NGSK4loyJbNLr1,281280,4,"Rock N Roll Train - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.361,0.954,1,-4.608,1,0.0772,0.000918,0.0,0.977,0.375,129.602,audio_features,5x1wkgdotvZwgmgscxFWcz,spotify:track:5x1wkgdotvZwgmgscxFWcz,https://api.spotify.com/v1/tracks/5x1wkgdotvZwgmgscxFWcz,https://api.spotify.com/v1/audio-analysis/5x1wkgdotvZwgmgscxFWcz,267600,4,"Hell Ain't a Bad Place to Be - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.324,0.95,8,-4.553,1,0.0774,0.000593,1.28e-06,0.987,0.511,92.703,audio_features,7JLqofLzcpdjFHc6oRSBGf,spotify:track:7JLqofLzcpdjFHc6oRSBGf,https://api.spotify.com/v1/tracks/7JLqofLzcpdjFHc6oRSBGf,https://api.spotify.com/v1/audio-analysis/7JLqofLzcpdjFHc6oRSBGf,255053,4,"Back In Black - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.474,0.974,10,-4.566,0,0.0635,0.000912,0.0,0.989,0.421,130.935,audio_features,4eJTrppVPYaf4RTVhFoLiV,spotify:track:4eJTrppVPYaf4RTVhFoLiV,https://api.spotify.com/v1/tracks/4eJTrppVPYaf4RTVhFoLiV,https://api.spotify.com/v1/audio-analysis/4eJTrppVPYaf4RTVhFoLiV,247960,4,"Big Jack - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.277,0.934,8,-4.788,1,0.118,0.000979,1.92e-05,0.972,0.416,140.06,audio_features,0q3cKVAjGC0NqmkcEcQDy8,spotify:track:0q3cKVAjGC0NqmkcEcQDy8,https://api.spotify.com/v1/tracks/0q3cKVAjGC0NqmkcEcQDy8,https://api.spotify.com/v1/audio-analysis/0q3cKVAjGC0NqmkcEcQDy8,298827,4,"Dirty Deeds Done Dirt Cheap - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.378,0.965,1,-4.126,1,0.0818,8.26e-05,3.09e-06,0.968,0.414,135.138,audio_features,6q7XBzRnDqSXggczzNgSbE,spotify:track:6q7XBzRnDqSXggczzNgSbE,https://api.spotify.com/v1/tracks/6q7XBzRnDqSXggczzNgSbE,https://api.spotify.com/v1/audio-analysis/6q7XBzRnDqSXggczzNgSbE,227400,4,"Shot Down in Flames - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.315,0.982,3,-4.872,1,0.109,0.000842,3.48e-05,0.982,0.327,130.095,audio_features,7eHlRQ5acXEIMdGAKe00fO,spotify:track:7eHlRQ5acXEIMdGAKe00fO,https://api.spotify.com/v1/tracks/7eHlRQ5acXEIMdGAKe00fO,https://api.spotify.com/v1/audio-analysis/7eHlRQ5acXEIMdGAKe00fO,332493,4,"Thunderstruck - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.319,0.958,1,-5.557,1,0.0513,0.000141,0.000457,0.994,0.528,92.956,audio_features,0YhEKbKui5CB39vlvUzpkm,spotify:track:0YhEKbKui5CB39vlvUzpkm,https://api.spotify.com/v1/tracks/0YhEKbKui5CB39vlvUzpkm,https://api.spotify.com/v1/audio-analysis/0YhEKbKui5CB39vlvUzpkm,224067,4,"Black Ice - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.34,0.937,8,-6.017,1,0.116,0.00644,0.00148,0.965,0.263,73.837,audio_features,7DXTI7oKuIr06wNQ7WVmjV,spotify:track:7DXTI7oKuIr06wNQ7WVmjV,https://api.spotify.com/v1/tracks/7DXTI7oKuIr06wNQ7WVmjV,https://api.spotify.com/v1/audio-analysis/7DXTI7oKuIr06wNQ7WVmjV,612480,4,"The Jack - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.297,0.923,1,-5.054,1,0.0577,0.000227,7.71e-06,0.954,0.247,117.026,audio_features,6ZIM0F8bSeI2OH6n3sJByc,spotify:track:6ZIM0F8bSeI2OH6n3sJByc,https://api.spotify.com/v1/tracks/6ZIM0F8bSeI2OH6n3sJByc,https://api.spotify.com/v1/audio-analysis/6ZIM0F8bSeI2OH6n3sJByc,337800,4,"Hells Bells - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.309,0.973,1,-5.045,1,0.124,0.000698,7.64e-06,0.991,0.222,139.89,audio_features,3C4D0HOQdvc4AWhMeW4fFt,spotify:track:3C4D0HOQdvc4AWhMeW4fFt,https://api.spotify.com/v1/tracks/3C4D0HOQdvc4AWhMeW4fFt,https://api.spotify.com/v1/audio-analysis/3C4D0HOQdvc4AWhMeW4fFt,355987,4,"Shoot to Thrill - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.527,0.951,8,-5.805,1,0.085,0.000505,4.18e-06,0.963,0.562,130.996,audio_features,26xgWDWwV01L1f3jV1Fu3D,spotify:track:26xgWDWwV01L1f3jV1Fu3D,https://api.spotify.com/v1/tracks/26xgWDWwV01L1f3jV1Fu3D,https://api.spotify.com/v1/audio-analysis/26xgWDWwV01L1f3jV1Fu3D,219200,4,"War Machine - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.423,0.921,8,-6.108,1,0.117,0.00128,0.0135,0.921,0.183,138.441,audio_features,1hBoa6sbaicdHqQY3a9xWF,spotify:track:1hBoa6sbaicdHqQY3a9xWF,https://api.spotify.com/v1/tracks/1hBoa6sbaicdHqQY3a9xWF,https://api.spotify.com/v1/audio-analysis/1hBoa6sbaicdHqQY3a9xWF,309880,4,"Dog Eat Dog - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.404,0.966,6,-4.83,1,0.0863,0.00172,0.0,0.752,0.622,129.914,audio_features,778MsQxm8FaGUpZH6jttfr,spotify:track:778MsQxm8FaGUpZH6jttfr,https://api.spotify.com/v1/tracks/778MsQxm8FaGUpZH6jttfr,https://api.spotify.com/v1/audio-analysis/778MsQxm8FaGUpZH6jttfr,241653,4,"You Shook Me All Night Long - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.322,0.97,8,-4.654,1,0.166,0.000956,5.97e-05,0.977,0.284,130.349,audio_features,5q7dkO4CQpC3INAvMx55wT,spotify:track:5q7dkO4CQpC3INAvMx55wT,https://api.spotify.com/v1/tracks/5q7dkO4CQpC3INAvMx55wT,https://api.spotify.com/v1/audio-analysis/5q7dkO4CQpC3INAvMx55wT,237333,4,"T.N.T. - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.179,0.968,1,-4.46,1,0.0948,6.13e-05,3.27e-05,0.948,0.256,150.944,audio_features,6bZQwL1KmpE3y4TH3jIVgr,spotify:track:6bZQwL1KmpE3y4TH3jIVgr,https://api.spotify.com/v1/tracks/6bZQwL1KmpE3y4TH3jIVgr,https://api.spotify.com/v1/audio-analysis/6bZQwL1KmpE3y4TH3jIVgr,357587,4,"Whole Lotta Rosie - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.249,0.99,1,-5.06,1,0.178,0.00166,0.42,0.556,0.0621,111.927,audio_features,2q0FeOVtIivDv9WWzvPH6J,spotify:track:2q0FeOVtIivDv9WWzvPH6J,https://api.spotify.com/v1/tracks/2q0FeOVtIivDv9WWzvPH6J,https://api.spotify.com/v1/audio-analysis/2q0FeOVtIivDv9WWzvPH6J,1086853,4,"Let There Be Rock - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.3,0.973,1,-5.142,1,0.116,0.0167,0.0,0.959,0.227,124.496,audio_features,7vTCGXUv3XOKScExgMtmel,spotify:track:7vTCGXUv3XOKScExgMtmel,https://api.spotify.com/v1/tracks/7vTCGXUv3XOKScExgMtmel,https://api.spotify.com/v1/audio-analysis/7vTCGXUv3XOKScExgMtmel,284253,4,"Highway to Hell - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.225,0.953,3,-5.026,1,0.109,0.000331,6.96e-06,0.984,0.395,126.714,audio_features,6CszSinwzUcQRponsCm2CR,spotify:track:6CszSinwzUcQRponsCm2CR,https://api.spotify.com/v1/tracks/6CszSinwzUcQRponsCm2CR,https://api.spotify.com/v1/audio-analysis/6CszSinwzUcQRponsCm2CR,465427,4,"For Those About to Rock (We Salute You) - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",Live at River Plate,Live at River Plate,2012-11-19,4H6JMsvxmh0U7VBYiWiyLa
0.547,0.931,2,-2.356,1,0.0615,0.000998,0.0118,0.278,0.697,118.4,audio_features,4feXJ5IC3avXsVW9WNFSag,spotify:track:4feXJ5IC3avXsVW9WNFSag,https://api.spotify.com/v1/tracks/4feXJ5IC3avXsVW9WNFSag,https://api.spotify.com/v1/audio-analysis/4feXJ5IC3avXsVW9WNFSag,261507,4,Rock N Roll Train,Black Ice,Black Ice,2008-10-20,7qVfz4UGONwEd5nQjj0ESN
0.554,0.657,2,-3.197,1,0.0283,0.000411,0.00757,0.182,0.583,93.899,audio_features,4K3ReloaWQZmMz6jrLQ34V,spotify:track:4K3ReloaWQZmMz6jrLQ34V,https://api.spotify.com/v1/tracks/4K3ReloaWQZmMz6jrLQ34V,https://api.spotify.com/v1/audio-analysis/4K3ReloaWQZmMz6jrLQ34V,214173,4,Skies on Fire,Black Ice,Black Ice,2008-10-20,7qVfz4UGONwEd5nQjj0ESN
0.535,0.891,11,-2.754,0,0.0417,0.000159,0.0054,0.0992,0.436,125.796,audio_features,6vgEMqEmhSkv2G23nl1VTu,spotify:track:6vgEMqEmhSkv2G23nl1VTu,https://api.spotify.com/v1/tracks/6vgEMqEmhSkv2G23nl1VTu,https://api.spotify.com/v1/audio-analysis/6vgEMqEmhSkv2G23nl1VTu,237067,4,Big Jack,Black Ice,Black Ice,2008-10-20,7qVfz4UGONwEd5nQjj0ESN
0.605,0.9,2,-2.717,1,0.0291,0.000522,0.0271,0.0466,0.467,120.895,audio_features,4OrKIUhgiIiOefxwmrVedV,spotify:track:4OrKIUhgiIiOefxwmrVedV,https://api.spotify.com/v1/tracks/4OrKIUhgiIiOefxwmrVedV,https://api.spotify.com/v1/audio-analysis/4OrKIUhgiIiOefxwmrVedV,202160,4,Anything Goes,Black Ice,Black Ice,2008-10-20,7qVfz4UGONwEd5nQjj0ESN
0.518,0.718,9,-4.355,1,0.0343,4.85e-05,0.244,0.25,0.531,127.593,audio_features,5YnNWHKCJaJKwbagXDb5Uf,spotify:track:5YnNWHKCJaJKwbagXDb5Uf,https://api.spotify.com/v1/tracks/5YnNWHKCJaJKwbagXDb5Uf,https://api.spotify.com/v1/audio-analysis/5YnNWHKCJaJKwbagXDb5Uf,189787,4,War Machine,Black Ice,Black Ice,2008-10-20,7qVfz4UGONwEd5nQjj0ESN
0.5,0.82,2,-3.517,1,0.0279,6.54e-05,0.0124,0.152,0.307,98.705,audio_features,6GIow0bPNRxQwCgCJODRHq,spotify:track:6GIow0bPNRxQwCgCJODRHq,https://api.spotify.com/v1/tracks/6GIow0bPNRxQwCgCJODRHq,https://api.spotify.com/v1/audio-analysis/6GIow0bPNRxQwCgCJODRHq,246413,4,Smash N Grab,Black Ice,Black Ice,2008-10-20,7qVfz4UGONwEd5nQjj0ESN
0.578,0.823,9,-3.163,1,0.0325,5.59e-05,0.00254,0.0721,0.387,123.429,audio_features,5yx3jekDsFzX987CIHX2Yn,spotify:track:5yx3jekDsFzX987CIHX2Yn,https://api.spotify.com/v1/tracks/5yx3jekDsFzX987CIHX2Yn,https://api.spotify.com/v1/audio-analysis/5yx3jekDsFzX987CIHX2Yn,197080,4,Spoilin' for a Fight,Black Ice,Black Ice,2008-10-20,7qVfz4UGONwEd5nQjj0ESN
0.494,0.843,9,-3.079,1,0.0338,9.83e-05,0.000275,0.255,0.689,132.385,audio_features,2L4PQQuGuGaCpT8pYNxka6,spotify:track:2L4PQQuGuGaCpT8pYNxka6,https://api.spotify.com/v1/tracks/2L4PQQuGuGaCpT8pYNxka6,https://api.spotify.com/v1/audio-analysis/2L4PQQuGuGaCpT8pYNxka6,208493,4,Wheels,Black Ice,Black Ice,2008-10-20,7qVfz4UGONwEd5nQjj0ESN
0.618,0.722,9,-3.438,0,0.0277,0.00153,0.00361,0.137,0.849,96.436,audio_features,1KS8jTXFTx6Ue7GijLLGTU,spotify:track:1KS8jTXFTx6Ue7GijLLGTU,https://api.spotify.com/v1/tracks/1KS8jTXFTx6Ue7GijLLGTU,https://api.spotify.com/v1/audio-analysis/1KS8jTXFTx6Ue7GijLLGTU,213880,4,Decibel,Black Ice,Black Ice,2008-10-20,7qVfz4UGONwEd5nQjj0ESN
0.525,0.789,0,-4.05,1,0.0269,0.00026,0.000207,0.101,0.222,95.319,audio_features,4Pm55wDKHjx8JQtzUK0loE,spotify:track:4Pm55wDKHjx8JQtzUK0loE,https://api.spotify.com/v1/tracks/4Pm55wDKHjx8JQtzUK0loE,https://api.spotify.com/v1/audio-analysis/4Pm55wDKHjx8JQtzUK0loE,190213,4,Stormy May Day,Black Ice,Black Ice,2008-10-20,7qVfz4UGONwEd5nQjj0ESN
0.596,0.651,9,-3.822,1,0.0368,0.00157,4.43e-06,0.0762,0.587,103.844,audio_features,6QitPoNJ9DPtBAA5N6LWYA,spotify:track:6QitPoNJ9DPtBAA5N6LWYA,https://api.spotify.com/v1/tracks/6QitPoNJ9DPtBAA5N6LWYA,https://api.spotify.com/v1/audio-analysis/6QitPoNJ9DPtBAA5N6LWYA,232947,4,She Likes Rock N Roll,Black Ice,Black Ice,2008-10-20,7qVfz4UGONwEd5nQjj0ESN
0.58,0.709,0,-3.593,1,0.0277,0.000432,0.00277,0.107,0.677,85.538,audio_features,7kiKiDlZVrwufrqegBdUqt,spotify:track:7kiKiDlZVrwufrqegBdUqt,https://api.spotify.com/v1/tracks/7kiKiDlZVrwufrqegBdUqt,https://api.spotify.com/v1/audio-analysis/7kiKiDlZVrwufrqegBdUqt,255453,4,Money Made,Black Ice,Black Ice,2008-10-20,7qVfz4UGONwEd5nQjj0ESN
0.492,0.661,10,-5.497,1,0.0249,0.00344,0.000585,0.241,0.389,106.634,audio_features,6RYm3vNuXgILX6yTVWl4ln,spotify:track:6RYm3vNuXgILX6yTVWl4ln,https://api.spotify.com/v1/tracks/6RYm3vNuXgILX6yTVWl4ln,https://api.spotify.com/v1/audio-analysis/6RYm3vNuXgILX6yTVWl4ln,280907,4,Rock N Roll Dream,Black Ice,Black Ice,2008-10-20,7qVfz4UGONwEd5nQjj0ESN
